,User_ID,Model_Used,Donations ($),Time_Spent (min),Conversion_Rate (%),Recommendation_Accuracy (%),Engagement_(min/session),user_age,user_cuisine,gender,taste,likes,rating,place,occasion,dietary_preferences,budget
480,481,1,5.58,142,9.14,67.24,9.47,29,American,Female,Salty,1,5,Winnipeg,birthday,vegetarian,less than $15
481,482,2,0,107,0,62.57,13.38,32,Italian,Male,Sour,4,5,Hamilton,lunch,gluten free,$15 - $40
482,483,1,0,179,0,61.44,29.83,65,French,Female,Bitter,0,4,Toronto,firstdate,vegetarian,$15 - $40
483,484,1,0,170,0,72.73,17,87,American,Male,Sweet,1,4,Ottawa,casual,gluten free,less than $15
484,485,2,1.23,164,8.64,86.57,16.4,40,Spanish,Male,Umami,5,5,Quebec City,casual,halal,less than $15
485,486,1,0,176,0,76.31,12.57,94,Greek,Female,Sweet,4,4,Calgary,anniversary,vegetarian,less than $15
486,487,2,0,161,0,66.14,11.5,71,Spanish,Male,Salty,4,2,Quebec City,tourist,halal,$40+
487,488,2,0,82,0,84.28,6.31,58,Spanish,Female,Bitter,2,3,Vancouver,casual,kosher,$15 - $40
488,489,1,0,130,0,66.47,16.25,32,American,Female,Spicy,4,4,Toronto,dinner,gluten free,less than $15
489,490,0,0,103,0,65.16,17.17,73,French,Male,Sour,1,5,Hamilton,tourist,kosher,$40+
490,491,1,0,171,0,88.24,34.2,16,Italian,Female,Sour,5,5,Calgary,anniversary,vegetarian,less than $15
491,492,0,0,134,0,67.79,9.57,24,Japanese,Female,Salty,1,4,Kitchener,anniversary,vegan,less than $15
492,493,0,0,82,0,89.09,13.67,8,Italian,Male,Sour,4,2,Vancouver,birthday,gluten free,$15 - $40
493,494,2,0,69,0,60.09,6.9,73,Chinese,Female,Salty,5,3,Quebec City,anniversary,vegan,no budget
494,495,0,8.73,92,12.87,82.12,10.22,16,Italian,Female,Umami,0,5,Ottawa,firstdate,vegan,less than $15
495,496,2,0,129,0,73.62,8.6,17,Italian,Male,Umami,5,1,Vancouver,lunch,kosher,no budget
496,497,0,16.85,139,14.3,87.65,23.17,63,Chinese,Male,Bitter,0,2,Quebec City,firstdate,halal,less than $15
497,498,2,0,107,0,67.17,11.89,92,Indian,Male,Bitter,4,1,Quebec City,tourist,gluten free,$15 - $40
498,499,0,1.35,143,9.26,87.36,14.3,22,Mexican,Female,Spicy,1,4,Quebec City,dinner,gluten free,$15 - $40
499,500,0,0,125,0,88.1,20.83,75,French,Male,Spicy,1,5,Quebec City,birthday,vegan,less than $15
500,501,1,0,71,0,87.92,7.1,57,French,Female,Bitter,2,4,Calgary,tourist,vegetarian,$40+
501,502,0,6.56,115,11.66,73.86,9.58,75,Spanish,Female,Salty,5,5,Edmonton,lunch,gluten free,$15 - $40
502,503,2,15.72,160,6.56,81.46,12.31,54,Mexican,Male,Sweet,0,4,Calgary,casual,vegetarian,no budget
503,504,1,0,172,0,86.7,12.29,16,American,Female,Sour,2,2,Kitchener,firstdate,vegetarian,$15 - $40
504,505,2,9.14,163,5.48,65.38,10.87,47,Thai,Male,Sour,2,2,Montreal,anniversary,vegetarian,$15 - $40
505,506,2,0,74,0,81.99,9.25,45,Spanish,Male,Umami,5,1,Edmonton,anniversary,vegan,$40+
506,507,0,0,113,0,65.73,7.53,93,Greek,Male,Bitter,3,5,Toronto,lunch,kosher,$15 - $40
507,508,1,15.05,103,14.12,63.35,10.3,12,French,Male,Umami,4,4,Vancouver,anniversary,vegan,less than $15
508,509,0,0,128,0,63.19,14.22,22,Spanish,Male,Sour,5,2,Quebec City,lunch,vegan,no budget
509,510,1,10.95,172,7.83,76.13,21.5,38,Greek,Female,Bitter,3,3,Vancouver,tourist,vegetarian,$40+
510,511,1,0,150,0,60.24,15,71,Greek,Female,Umami,0,1,Ottawa,dinner,kosher,less than $15
511,512,1,0,129,0,63.66,21.5,15,Chinese,Male,Sweet,3,5,Kitchener,firstdate,vegan,$40+
512,513,0,0,87,0,61.6,5.8,28,Indian,Male,Bitter,4,1,Toronto,tourist,halal,less than $15
513,514,0,0,102,0,76.72,11.33,8,Greek,Female,Umami,2,1,Winnipeg,tourist,kosher,no budget
514,515,1,4.91,83,5.76,79.17,7.55,94,French,Female,Sweet,4,1,Toronto,casual,gluten free,no budget
515,516,1,6.27,118,14.29,76.57,13.11,39,Chinese,Male,Salty,0,3,Hamilton,casual,vegan,$40+
516,517,2,0,143,0,64.83,17.88,81,Mexican,Male,Umami,3,5,Montreal,anniversary,kosher,less than $15
517,518,2,0,88,0,65.3,7.33,50,Indian,Female,Salty,2,3,Vancouver,dinner,gluten free,less than $15
518,519,1,5.36,169,7.67,66.18,24.14,57,Thai,Male,Spicy,4,2,Toronto,dinner,vegetarian,$15 - $40
519,520,2,0,174,0,76.93,21.75,3,Japanese,Female,Sweet,5,1,Hamilton,casual,kosher,no budget
520,521,1,0,101,0,62.91,12.62,18,Greek,Male,Salty,5,3,Hamilton,firstdate,halal,less than $15
521,522,1,3.71,174,13.36,64.86,24.86,21,Thai,Female,Umami,2,3,Ottawa,anniversary,gluten free,$15 - $40
522,523,2,15.98,96,10.18,81.97,9.6,12,French,Male,Bitter,4,4,Vancouver,casual,halal,$15 - $40
523,524,1,0,135,0,72.47,19.29,34,Chinese,Male,Salty,5,1,Montreal,tourist,gluten free,no budget
524,525,1,0,131,0,83.41,9.36,92,Mexican,Male,Salty,5,3,Kitchener,anniversary,halal,$40+
525,526,1,4.92,124,7.55,67.88,24.8,9,Japanese,Male,Salty,4,3,Ottawa,dinner,kosher,$40+
526,527,0,0,149,0,78.58,12.42,92,Chinese,Male,Salty,1,5,Montreal,tourist,halal,no budget
527,528,1,0,116,0,66,10.55,17,Italian,Male,Umami,5,4,Winnipeg,tourist,kosher,$15 - $40
528,529,1,0,87,0,89.78,17.4,56,French,Female,Salty,1,5,Vancouver,lunch,vegetarian,$15 - $40
529,530,1,0,146,0,83.11,14.6,98,Spanish,Female,Salty,2,4,Montreal,tourist,kosher,$15 - $40
530,531,2,0,79,0,81.31,15.8,77,American,Female,Bitter,2,2,Montreal,anniversary,gluten free,$40+
531,532,1,0,85,0,80.98,9.44,62,Japanese,Female,Bitter,1,1,Calgary,firstdate,vegan,$15 - $40
532,533,2,14.42,83,14.24,73.27,6.92,54,Japanese,Male,Sweet,4,5,Hamilton,casual,gluten free,less than $15
533,534,2,0,127,0,62.32,21.17,35,American,Male,Spicy,1,4,Hamilton,birthday,kosher,$40+
534,535,1,0,87,0,82.84,17.4,43,Indian,Female,Bitter,0,2,Kitchener,dinner,vegan,no budget
535,536,2,0,166,0,69.86,16.6,41,American,Male,Salty,5,1,Winnipeg,tourist,vegetarian,no budget
536,537,0,0,139,0,86.24,27.8,97,Mexican,Female,Salty,0,2,Vancouver,firstdate,gluten free,$40+
537,538,1,0,174,0,72.71,34.8,73,Japanese,Male,Umami,0,2,Quebec City,anniversary,halal,$15 - $40
538,539,2,0,107,0,69.19,8.92,47,Thai,Male,Spicy,0,3,Edmonton,lunch,halal,$15 - $40
539,540,2,0,111,0,72.63,13.88,45,Japanese,Male,Sweet,3,3,Quebec City,birthday,halal,$40+
540,541,1,19.02,131,13.74,60.23,18.71,25,Greek,Female,Bitter,0,3,Hamilton,casual,gluten free,no budget
541,542,1,0,68,0,72.25,11.33,58,Spanish,Male,Spicy,0,4,Calgary,casual,kosher,no budget
542,543,1,15.7,118,10.7,86.78,13.11,92,American,Male,Salty,2,5,Ottawa,tourist,halal,$40+
543,544,1,17.18,84,14.14,65.69,14,99,Greek,Female,Spicy,1,1,Quebec City,anniversary,kosher,$15 - $40
544,545,2,0,87,0,65.59,5.8,9,Japanese,Female,Sour,5,4,Toronto,anniversary,gluten free,$15 - $40
545,546,0,0,167,0,89.37,12.85,21,Chinese,Female,Umami,3,2,Kitchener,tourist,vegan,$15 - $40
546,547,1,12.34,144,5.61,85.26,28.8,20,Italian,Male,Bitter,4,5,Hamilton,anniversary,halal,less than $15
547,548,0,0,123,0,82.45,9.46,87,Thai,Female,Umami,3,3,Edmonton,firstdate,halal,less than $15
548,549,1,0.54,82,8.55,68.55,5.47,64,Greek,Female,Umami,0,1,Calgary,lunch,halal,less than $15
549,550,2,11.74,95,5.93,72.95,11.88,65,Mexican,Female,Spicy,5,1,Calgary,casual,kosher,$15 - $40
550,551,2,0,121,0,67.21,17.29,41,American,Female,Bitter,5,1,Edmonton,birthday,kosher,$15 - $40
551,552,0,1.4,68,5.45,71.65,6.18,18,Italian,Female,Umami,4,4,Hamilton,lunch,vegetarian,$40+
552,553,1,0,134,0,70.49,8.93,49,American,Male,Spicy,3,1,Vancouver,firstdate,kosher,$15 - $40
553,554,1,0,149,0,73.98,10.64,63,Japanese,Female,Umami,3,2,Quebec City,birthday,vegetarian,$15 - $40
554,555,2,0,140,0,77.71,23.33,75,American,Female,Bitter,1,4,Hamilton,dinner,vegetarian,$40+
555,556,1,5.12,125,9.03,76.61,13.89,9,Italian,Female,Sour,2,4,Ottawa,dinner,vegetarian,less than $15
556,557,0,0,72,0,84.55,5.14,35,Japanese,Male,Spicy,0,4,Edmonton,birthday,halal,$40+
557,558,2,11.04,144,9.91,74.78,16,9,American,Male,Sweet,4,2,Edmonton,dinner,kosher,no budget
558,559,2,0,78,0,62.98,11.14,18,Spanish,Female,Umami,1,3,Ottawa,dinner,vegan,less than $15
559,560,1,0,152,0,86.15,30.4,71,Thai,Male,Sour,2,2,Kitchener,casual,vegan,less than $15
560,561,2,0,127,0,71.48,18.14,87,Indian,Female,Spicy,2,4,Montreal,lunch,kosher,$15 - $40
561,562,1,0,97,0,61.19,12.12,60,Mexican,Female,Bitter,0,4,Edmonton,firstdate,kosher,less than $15
562,563,2,0,138,0,79.31,9.2,36,Greek,Male,Bitter,4,5,Kitchener,anniversary,halal,less than $15
563,564,2,0,115,0,75.46,19.17,25,Japanese,Female,Sour,1,5,Montreal,birthday,vegan,less than $15
564,565,1,0,105,0,76.77,9.55,80,American,Female,Umami,0,1,Winnipeg,tourist,vegetarian,less than $15
565,566,0,0,148,0,68.38,14.8,85,Japanese,Female,Sour,5,4,Ottawa,dinner,vegan,$40+
566,567,1,0,132,0,62.91,11,87,Mexican,Female,Sweet,4,4,Vancouver,dinner,kosher,less than $15
567,568,2,0,76,0,85.06,12.67,94,Mexican,Female,Salty,1,5,Montreal,lunch,halal,$40+
568,569,1,0,93,0,67.95,11.62,91,Chinese,Female,Spicy,0,3,Vancouver,firstdate,vegetarian,$40+
569,570,2,0,154,0,81.67,25.67,67,Italian,Male,Salty,5,5,Kitchener,firstdate,gluten free,less than $15
570,571,2,0,164,0,75.16,27.33,50,Spanish,Male,Spicy,4,2,Toronto,dinner,vegetarian,$15 - $40
571,572,2,0,107,0,70.34,8.23,60,Chinese,Male,Spicy,1,5,Hamilton,dinner,kosher,$15 - $40
572,573,1,0,68,0,73.29,13.6,60,Mexican,Male,Sweet,4,2,Hamilton,tourist,kosher,$15 - $40
573,574,0,0,175,0,68.17,19.44,91,Japanese,Male,Bitter,3,1,Toronto,casual,vegan,less than $15
574,575,2,0,176,0,63.51,25.14,97,American,Male,Spicy,0,4,Calgary,lunch,vegetarian,less than $15
575,576,2,1.32,104,13.55,61.61,6.93,74,Chinese,Female,Sour,0,4,Vancouver,lunch,kosher,$15 - $40
576,577,0,0,77,0,68.45,7.7,39,Chinese,Female,Salty,0,4,Ottawa,lunch,halal,$15 - $40
577,578,2,0,77,0,65.02,5.5,4,Thai,Male,Bitter,2,3,Toronto,lunch,halal,$40+
578,579,0,0,126,0,87.95,25.2,11,Indian,Male,Sweet,4,5,Ottawa,birthday,vegetarian,no budget
579,580,1,0,130,0,85.74,8.67,74,American,Male,Spicy,1,5,Montreal,tourist,kosher,less than $15
580,581,1,0,161,0,79.11,14.64,45,Spanish,Male,Salty,4,3,Winnipeg,casual,gluten free,$15 - $40
581,582,0,0,60,0,84.75,4.29,25,Spanish,Female,Salty,5,4,Edmonton,casual,gluten free,no budget
582,583,0,0,156,0,70.59,10.4,55,French,Female,Sour,2,3,Edmonton,anniversary,gluten free,$40+
583,584,2,0,68,0,82.21,4.86,88,Chinese,Female,Bitter,5,4,Winnipeg,birthday,vegan,less than $15
584,585,1,0,149,0,83.6,29.8,44,French,Female,Sweet,3,1,Hamilton,anniversary,vegan,$40+
585,586,1,0,95,0,85.14,7.92,26,Italian,Male,Sweet,2,3,Montreal,dinner,gluten free,$40+
586,587,2,8.77,177,13.18,71.15,13.62,19,French,Male,Sour,0,5,Montreal,dinner,vegan,$15 - $40
587,588,1,0,124,0,86.2,17.71,68,Italian,Female,Sour,4,5,Toronto,firstdate,gluten free,$40+
588,589,0,0.31,80,8.6,87.18,8,4,American,Female,Sweet,2,4,Vancouver,tourist,vegetarian,no budget
589,590,1,6.32,142,13.72,71.46,14.2,76,Chinese,Female,Spicy,5,1,Quebec City,anniversary,vegan,$40+
590,591,1,0,149,0,87.39,13.55,50,Mexican,Male,Spicy,3,5,Ottawa,lunch,vegan,no budget
591,592,0,0,160,0,69.62,10.67,65,Thai,Male,Sour,1,5,Ottawa,birthday,halal,less than $15
592,593,2,0,67,0,82.7,7.44,49,Japanese,Female,Salty,3,3,Quebec City,lunch,vegan,$40+
593,594,2,6.42,149,14.05,68.32,16.56,96,Chinese,Female,Salty,5,3,Montreal,tourist,kosher,$15 - $40
594,595,0,0,179,0,69.93,25.57,14,Italian,Female,Bitter,4,1,Winnipeg,firstdate,kosher,no budget
595,596,0,0,93,0,73.71,10.33,75,Thai,Male,Sour,4,4,Toronto,dinner,kosher,$15 - $40
596,597,1,0,107,0,69.9,8.92,36,French,Male,Salty,0,4,Calgary,birthday,vegan,less than $15
597,598,0,0,140,0,70.28,15.56,76,Spanish,Male,Umami,4,3,Quebec City,anniversary,vegan,$15 - $40
598,599,1,1.7,75,6.67,67.26,5.36,46,Indian,Female,Sweet,4,1,Edmonton,dinner,kosher,no budget
599,600,1,0,110,0,74.62,22,90,French,Male,Spicy,0,4,Edmonton,lunch,kosher,$40+
600,601,0,9.72,107,5.89,71.87,11.89,39,Italian,Female,Salty,4,2,Ottawa,anniversary,vegan,$40+
601,602,2,8.85,95,10.46,68.52,13.57,63,American,Male,Sweet,4,2,Ottawa,birthday,halal,less than $15
602,603,1,0,156,0,72.55,31.2,75,Greek,Female,Salty,0,4,Toronto,dinner,halal,no budget
603,604,2,0,112,0,69.2,8,70,Mexican,Female,Sweet,4,3,Montreal,tourist,halal,less than $15
604,605,1,0,147,0,64.62,29.4,23,Chinese,Male,Sweet,3,2,Edmonton,tourist,gluten free,$40+
605,606,1,0,161,0,89.41,32.2,56,American,Male,Sweet,5,3,Hamilton,anniversary,kosher,$15 - $40
606,607,0,7.59,83,12.37,64.39,7.55,23,Greek,Male,Umami,3,1,Vancouver,birthday,vegetarian,no budget
607,608,0,0,62,0,89.94,7.75,49,Italian,Female,Sweet,1,2,Calgary,tourist,vegan,$15 - $40
608,609,1,0,176,0,60.93,25.14,90,American,Female,Spicy,2,5,Vancouver,firstdate,vegan,no budget
609,610,1,0,123,0,69.46,11.18,96,Indian,Female,Salty,5,2,Toronto,firstdate,gluten free,less than $15
610,611,2,11.06,102,7.89,77.57,17,51,Indian,Male,Sweet,0,1,Toronto,lunch,gluten free,no budget
611,612,1,1.62,86,11.17,71.17,7.82,84,Mexican,Male,Spicy,2,3,Toronto,firstdate,gluten free,$15 - $40
612,613,1,17.95,122,9.89,79.77,11.09,9,Greek,Female,Salty,2,5,Toronto,firstdate,halal,$15 - $40
613,614,1,0,81,0,70.42,5.4,19,Mexican,Female,Bitter,0,1,Vancouver,birthday,vegan,no budget
614,615,0,0,148,0,75.79,11.38,23,Spanish,Male,Salty,1,4,Quebec City,birthday,gluten free,$40+
615,616,1,0,148,0,72.38,11.38,95,Spanish,Male,Spicy,1,3,Montreal,firstdate,vegan,$40+
616,617,2,0,107,0,60.27,10.7,80,French,Female,Sour,4,2,Quebec City,dinner,halal,less than $15
617,618,1,0,65,0,81.87,10.83,4,Indian,Female,Bitter,4,3,Montreal,tourist,gluten free,$15 - $40
618,619,0,0,112,0,69.86,10.18,56,Spanish,Female,Sour,0,3,Ottawa,firstdate,vegetarian,no budget
619,620,1,5.14,77,7.8,78.4,8.56,36,Spanish,Male,Bitter,2,2,Winnipeg,tourist,kosher,$15 - $40
620,621,0,0,115,0,89.2,8.21,43,Greek,Male,Bitter,3,5,Ottawa,birthday,kosher,$15 - $40
621,622,2,0,118,0,86.18,23.6,100,French,Female,Sour,0,5,Toronto,anniversary,vegan,$40+
622,623,0,0,135,0,64.66,15,84,French,Female,Bitter,5,1,Toronto,lunch,vegan,no budget
623,624,1,0,146,0,70.65,24.33,92,Japanese,Male,Spicy,2,2,Vancouver,anniversary,gluten free,no budget
624,625,1,0,110,0,63.59,12.22,86,French,Male,Bitter,5,3,Montreal,casual,gluten free,$15 - $40
625,626,1,0,85,0,69.4,9.44,81,Mexican,Female,Sweet,5,5,Kitchener,firstdate,vegan,less than $15
626,627,2,0,122,0,83.46,10.17,5,Greek,Female,Sour,1,5,Winnipeg,firstdate,vegetarian,$40+
627,628,1,0,141,0,71.74,10.85,32,Spanish,Male,Bitter,2,1,Vancouver,birthday,vegan,less than $15
628,629,0,0,92,0,65.41,9.2,4,Italian,Female,Sour,4,5,Kitchener,casual,halal,$15 - $40
629,630,0,15.02,113,6.74,71.07,8.69,41,Mexican,Male,Sour,4,3,Kitchener,dinner,kosher,less than $15
630,631,1,0,174,0,70.08,11.6,26,American,Female,Spicy,3,2,Calgary,birthday,vegetarian,less than $15
631,632,0,0,164,0,63.7,32.8,46,Indian,Male,Umami,0,2,Quebec City,firstdate,gluten free,$15 - $40
632,633,0,0.56,174,12.53,80.22,24.86,51,Indian,Female,Bitter,2,1,Quebec City,dinner,vegan,$40+
633,634,0,0,105,0,69.93,7,48,Japanese,Male,Bitter,4,2,Toronto,casual,gluten free,no budget
634,635,1,14.93,155,10.78,88.7,15.5,99,Mexican,Male,Sweet,3,2,Kitchener,lunch,vegan,no budget
635,636,1,0,74,0,87.13,4.93,55,Mexican,Male,Sour,3,2,Quebec City,casual,vegetarian,$15 - $40
636,637,1,0,173,0,81.29,11.53,58,Mexican,Female,Salty,4,1,Vancouver,firstdate,halal,$40+
637,638,1,0,122,0,77.98,20.33,91,Greek,Female,Spicy,2,4,Toronto,firstdate,gluten free,no budget
638,639,0,0.59,86,8.5,75.62,14.33,1,Indian,Male,Bitter,5,5,Quebec City,casual,vegan,$15 - $40
639,640,0,0,64,0,78.88,4.57,43,French,Male,Sweet,1,3,Hamilton,birthday,halal,$40+
640,641,1,0,106,0,63.22,17.67,13,American,Female,Bitter,0,3,Ottawa,lunch,kosher,less than $15
641,642,1,0,102,0,68.93,11.33,14,Italian,Female,Spicy,3,4,Vancouver,firstdate,gluten free,no budget
642,643,0,0,123,0,82.38,8.79,69,Mexican,Female,Sweet,3,2,Toronto,dinner,vegan,$15 - $40
643,644,0,12.05,64,11.26,71.84,9.14,59,Indian,Female,Sour,5,1,Montreal,tourist,vegan,less than $15
644,645,1,0,118,0,85.16,8.43,16,American,Female,Sweet,5,5,Toronto,dinner,vegan,$40+
645,646,2,0,141,0,89.9,28.2,47,American,Male,Umami,3,1,Ottawa,birthday,vegetarian,no budget
646,647,0,6.72,114,13.41,67.59,9.5,25,Japanese,Male,Sour,4,1,Winnipeg,casual,vegan,$40+
647,648,2,0,150,0,75.74,11.54,63,French,Female,Bitter,0,3,Ottawa,firstdate,gluten free,$40+
648,649,0,0,176,0,68.25,25.14,20,Indian,Female,Sour,2,3,Ottawa,lunch,halal,no budget
649,650,2,0,167,0,68.7,20.88,8,Chinese,Female,Spicy,5,5,Vancouver,dinner,halal,$40+
650,651,0,19.7,135,5.95,73.7,27,57,Spanish,Male,Salty,5,2,Kitchener,birthday,gluten free,$15 - $40
651,652,0,2.58,83,8.28,62.29,5.53,35,Mexican,Male,Umami,5,2,Calgary,firstdate,vegan,$40+
652,653,2,0,177,0,83.03,16.09,97,Greek,Male,Sour,4,4,Edmonton,dinner,vegetarian,$15 - $40
653,654,0,4.85,162,10.79,87.78,27,81,Italian,Female,Salty,2,3,Hamilton,dinner,vegan,less than $15
654,655,1,0,123,0,61.36,8.2,61,Greek,Male,Bitter,3,4,Kitchener,anniversary,vegan,less than $15
655,656,0,17.8,131,12.72,60.71,18.71,78,Indian,Female,Bitter,1,5,Edmonton,tourist,vegetarian,less than $15
656,657,2,7.74,166,5.02,81.43,20.75,69,American,Male,Sweet,5,5,Hamilton,casual,vegan,no budget
657,658,2,5.23,75,11.07,81.97,6.82,52,Thai,Female,Salty,2,2,Calgary,casual,vegetarian,no budget
658,659,0,10.37,175,7.68,65.61,13.46,94,Thai,Male,Sour,5,2,Winnipeg,firstdate,vegetarian,$40+
659,660,2,0,72,0,79.71,8,41,Mexican,Male,Sweet,3,1,Montreal,birthday,gluten free,less than $15
660,661,2,7.23,160,14.83,82.46,14.55,50,Spanish,Male,Sweet,4,4,Toronto,anniversary,gluten free,no budget
661,662,2,0,132,0,77.44,13.2,33,Italian,Male,Umami,3,2,Kitchener,dinner,halal,$40+
662,663,0,0,127,0,76.78,9.07,37,French,Male,Salty,3,3,Ottawa,birthday,halal,$40+
663,664,1,0,84,0,60.79,10.5,6,Greek,Female,Umami,4,4,Vancouver,tourist,kosher,$40+
664,665,1,0,103,0,73.05,20.6,92,French,Male,Spicy,4,1,Calgary,birthday,halal,$15 - $40
665,666,0,7.12,67,7.53,87.45,11.17,97,Greek,Female,Sweet,3,2,Edmonton,dinner,gluten free,less than $15
666,667,0,9.6,160,9.08,71.75,10.67,91,Japanese,Female,Umami,2,3,Quebec City,anniversary,vegetarian,$40+
667,668,2,8.09,72,11.87,62.2,12,88,Thai,Female,Bitter,5,1,Toronto,firstdate,vegan,less than $15
668,669,0,0,155,0,86.44,25.83,71,American,Female,Sour,5,2,Calgary,lunch,halal,no budget
669,670,2,0,120,0,60.31,8.57,16,Italian,Female,Spicy,0,1,Kitchener,dinner,kosher,less than $15
670,671,1,6.17,137,12.43,63.25,11.42,89,American,Male,Umami,2,1,Vancouver,dinner,gluten free,no budget
671,672,2,0,154,0,75.28,10.27,5,Mexican,Male,Sour,0,3,Montreal,casual,kosher,$40+
672,673,2,0,77,0,79.41,6.42,7,Thai,Female,Umami,4,2,Ottawa,birthday,vegan,no budget
673,674,2,11.56,167,7.9,63.08,18.56,57,Spanish,Male,Umami,4,2,Montreal,firstdate,halal,no budget
674,675,0,16.06,125,6.22,89.41,8.33,92,Greek,Female,Spicy,2,2,Calgary,casual,gluten free,no budget
675,676,1,19.61,125,10.49,71.31,9.62,85,Indian,Female,Sweet,0,4,Quebec City,casual,vegetarian,$40+
676,677,1,0,166,0,85.63,11.86,29,Thai,Female,Sour,0,3,Kitchener,birthday,gluten free,no budget
677,678,1,0,139,0,78.83,10.69,75,Greek,Female,Bitter,5,3,Calgary,lunch,kosher,$15 - $40
678,679,0,0,168,0,73.45,24,73,Greek,Male,Umami,1,3,Edmonton,firstdate,kosher,no budget
679,680,2,0,93,0,86.86,9.3,1,Greek,Male,Umami,5,2,Kitchener,birthday,kosher,$15 - $40
680,681,0,0,65,0,65.69,7.22,8,Thai,Male,Spicy,0,3,Quebec City,lunch,gluten free,$15 - $40
681,682,0,0,76,0,63.19,5.85,96,Japanese,Female,Salty,0,4,Ottawa,casual,vegan,$15 - $40
682,683,2,0,175,0,62.95,15.91,88,French,Male,Sour,2,4,Quebec City,firstdate,vegetarian,less than $15
683,684,1,6.97,126,9.27,78.46,10.5,36,Thai,Male,Umami,4,4,Calgary,casual,vegetarian,$40+
684,685,1,19.18,117,13.37,79.84,13,51,Spanish,Male,Sour,2,5,Hamilton,birthday,vegetarian,$40+
685,686,1,0,122,0,75.76,20.33,16,Thai,Female,Spicy,1,5,Hamilton,tourist,kosher,no budget
686,687,1,0,144,0,71.66,24,31,Thai,Female,Sour,4,2,Calgary,firstdate,halal,$40+
687,688,1,0,107,0,85.68,8.23,76,Thai,Female,Sweet,5,3,Kitchener,birthday,vegan,$15 - $40
688,689,2,0,79,0,81.58,6.08,28,Indian,Female,Spicy,1,1,Hamilton,anniversary,gluten free,less than $15
689,690,0,14.23,139,7.86,63.24,17.38,5,Spanish,Male,Spicy,4,3,Ottawa,tourist,vegetarian,$40+
690,691,0,0,112,0,84.63,10.18,5,American,Male,Salty,3,4,Calgary,anniversary,vegetarian,$40+
691,692,0,15.28,172,7.01,75.42,12.29,71,Greek,Female,Spicy,4,4,Montreal,tourist,vegetarian,less than $15
692,693,1,0,158,0,85.32,10.53,49,Italian,Male,Sweet,1,5,Ottawa,dinner,gluten free,$40+
693,694,0,0,71,0,73.11,10.14,34,Japanese,Female,Salty,1,2,Kitchener,dinner,vegan,$40+
694,695,0,0,62,0,69.6,4.77,58,Spanish,Female,Salty,5,1,Winnipeg,casual,vegan,$40+
695,696,2,10.52,121,12.73,64.37,13.44,88,Greek,Female,Umami,1,3,Calgary,casual,vegan,no budget
696,697,2,0,79,0,66.78,15.8,48,French,Male,Sour,1,3,Vancouver,dinner,vegetarian,$15 - $40
697,698,2,0,126,0,82.49,8.4,39,Indian,Female,Sweet,4,4,Ottawa,birthday,vegetarian,less than $15
698,699,0,0,101,0,62.11,16.83,99,Greek,Male,Bitter,5,5,Toronto,firstdate,vegan,no budget
699,700,2,0,152,0,65.68,21.71,60,Thai,Male,Sour,0,1,Calgary,tourist,kosher,$15 - $40
700,701,1,0,126,0,67.89,12.6,42,Greek,Male,Salty,2,4,Vancouver,casual,kosher,no budget
701,702,1,0,140,0,70.99,28,85,French,Female,Umami,2,5,Montreal,firstdate,gluten free,no budget
702,703,2,0,163,0,74.31,18.11,78,Spanish,Male,Bitter,1,3,Vancouver,birthday,kosher,less than $15
703,704,2,0,76,0,72.91,6.91,70,Thai,Female,Sour,3,5,Winnipeg,tourist,vegan,$15 - $40
704,705,1,0,67,0,74.47,13.4,22,French,Female,Salty,0,4,Edmonton,firstdate,kosher,less than $15
705,706,0,0,64,0,73.31,6.4,52,Mexican,Male,Bitter,1,4,Quebec City,tourist,vegan,$15 - $40
706,707,2,0,95,0,67.7,8.64,36,Thai,Female,Sour,0,5,Calgary,dinner,kosher,no budget
707,708,1,0,143,0,78.63,15.89,3,Indian,Female,Sweet,2,2,Toronto,firstdate,halal,no budget
708,709,2,10.95,92,9.76,89.46,9.2,50,Indian,Male,Bitter,0,1,Calgary,casual,halal,$40+
709,710,0,11.51,129,10.32,88.33,11.73,30,Spanish,Male,Bitter,0,4,Kitchener,birthday,halal,less than $15
710,711,1,2.09,151,9.87,63.02,16.78,90,Thai,Female,Salty,2,4,Edmonton,birthday,halal,$15 - $40
711,712,0,0,119,0,74.38,23.8,79,Chinese,Male,Spicy,4,5,Edmonton,casual,gluten free,$40+
712,713,2,7.78,89,12.59,88.13,5.93,70,Chinese,Male,Sweet,5,2,Edmonton,lunch,vegan,$15 - $40
713,714,2,0,104,0,64.07,7.43,34,Mexican,Male,Sour,2,4,Quebec City,dinner,vegetarian,less than $15
714,715,1,0,85,0,77.9,12.14,50,Thai,Female,Sweet,0,2,Winnipeg,birthday,kosher,no budget
715,716,2,0,88,0,80.83,11,80,Chinese,Male,Umami,0,5,Toronto,dinner,kosher,$15 - $40
716,717,2,19.6,87,6.2,60.7,14.5,54,Greek,Female,Sour,4,2,Toronto,lunch,halal,$15 - $40
717,718,0,0,146,0,84.67,20.86,3,Italian,Female,Sour,3,3,Montreal,anniversary,gluten free,$40+
718,719,0,0,169,0,75.06,24.14,16,Spanish,Female,Salty,4,5,Winnipeg,birthday,halal,$40+
719,720,2,0,79,0,63.68,6.08,85,Mexican,Female,Spicy,2,1,Calgary,birthday,vegan,less than $15
